Time,Temp,RH,Dew,PRC,CC,DHI,WS,WD,WSG,DNI
2022-04-04T20:00,11.4,69,5.9,0,29,0,9.2,329,14.4,0
2022-04-04T21:00,10.9,72,6,0,30,0,10.6,332,17.3,0
2022-04-04T22:00,10.5,74,6,0,30,0,12.7,325,19.4,0
2022-04-04T23:00,10.3,75,6.1,0,41,0,13,316,21.2,0
2022-04-05T00:00,10,75,5.8,0,45,0,11.5,309,20.5,0
2022-04-05T01:00,9.8,74,5.4,0,70,0,10.6,305,19.8,0
2022-04-05T02:00,9.5,73,4.9,0,80,0,11.4,305,18.4,0
2022-04-05T03:00,9.4,71,4.4,0,89,0,11.1,306,19.4,0
2022-04-05T04:00,9.3,72,4.4,0,90,0,10.6,298,18.4,0
2022-04-05T05:00,9.2,73,4.7,0,90,0,10.6,298,18.4,0
2022-04-05T06:00,9.2,76,5.1,0,89,1,8.3,304,17.6,0
2022-04-05T07:00,9.8,77,6,0,84,36,9.2,309,17.6,0
2022-04-05T08:00,11.4,74,6.9,0,81,151,8.8,305,21.2,23
2022-04-05T09:00,13.2,70,7.9,0,77,227,9.4,293,23.8,80.3
2022-04-05T10:00,15.1,67,9,0,83,319,9,272,24.5,148.6
2022-04-05T11:00,16.8,63,9.7,0,77,367,7.9,270,24.1,229.4
2022-04-05T12:00,18.4,59,10.2,0,81,419,9.2,249,25.6,264.1
2022-04-05T13:00,19.6,55,10.4,0,81,368,9.4,252,26.6,366.4
2022-04-05T14:00,20.4,52,10.3,0,83,259,10.3,245,25.2,492.9
2022-04-05T15:00,19.8,54,10.3,0,78,322,10.2,238,21.6,349.1
2022-04-05T16:00,19.7,56,10.6,0,66,187,8.1,238,16.2,228.2
2022-04-05T17:00,19.4,59,11.2,0,0,116,6.7,254,12.2,364.1
2022-04-05T18:00,17.7,68,11.7,0,0,49,7.2,276,12.2,405.5
2022-04-05T19:00,15.4,77,11.3,0,0,3,9.1,288,18,41.3
2022-04-05T20:00,14.2,81,11,0,0,0,11.1,283,20.5,0
2022-04-05T21:00,13.2,85,10.7,0,0,0,10.5,278,18.7,0
2022-04-05T22:00,12.2,88,10.3,0,0,0,9.7,274,15.8,0
2022-04-05T23:00,11.5,90,9.9,0,0,0,8.3,272,14.8,0
2022-04-06T00:00,10.8,91,9.4,0,0,0,6.9,279,14.4,0
2022-04-06T01:00,10.2,92,9,0,1,0,7.4,284,14.8,0
2022-04-06T02:00,9.8,93,8.7,0,9,0,7.6,278,13,0
2022-04-06T03:00,9.3,94,8.3,0,7,0,7.2,273,11.5,0
2022-04-06T04:00,8.9,94,8,0,0,0,6.5,273,10.4,0
2022-04-06T05:00,8.4,95,7.6,0,0,0,5.9,284,9.4,0
2022-04-06T06:00,8,96,7.4,0,0,2,6.2,277,10.8,0
2022-04-06T07:00,9.9,93,8.9,0,0,46,7.6,262,16.2,149.1
2022-04-06T08:00,14.1,81,10.9,0,0,92,5.2,258,16.6,442.2
2022-04-06T09:00,17.4,72,12.3,0,0,119,4.5,256,16.2,625.9
2022-04-06T10:00,20,62,12.4,0,0,146,4.3,265,16.2,721.9
2022-04-06T11:00,21.8,54,12,0,0,152,4.7,266,16.2,779.2
2022-04-06T12:00,22.9,50,11.9,0,0,161,4.3,270,15.5,817.4
2022-04-06T13:00,23.6,48,12,0,0,155,5,270,16.2,831.3
2022-04-06T14:00,23.9,47,11.9,0,11,161,6.9,264,16.6,808.4
2022-04-06T15:00,24,44,11,0,10,165,8.4,263,19.4,744.3
2022-04-06T16:00,23.7,44,10.8,0,0,137,7.8,257,16.6,677.7
2022-04-06T17:00,22.9,52,12.4,0,1,94,4.4,261,9.4,615.8
2022-04-06T18:00,21.3,58,12.8,0,0,51,3.3,311,9.7,471.9
2022-04-06T19:00,18.8,67,12.5,0,1,3,8.9,346,10.8,45.2
2022-04-06T20:00,16.5,75,12.1,0,3,0,8,342,10.8,0
2022-04-06T21:00,15,81,11.8,0,28,0,9.1,326,11.5,0
2022-04-06T22:00,14.2,83,11.3,0,32,0,9.9,314,17.3,0
2022-04-06T23:00,13.9,81,10.7,0,28,0,10.2,302,18.7,0
2022-04-07T00:00,13.2,82,10.2,0,25,0,8.9,291,15.1,0
2022-04-07T01:00,12.6,82,9.7,0,20,0,8.4,280,14,0
2022-04-07T02:00,12,84,9.3,0,2,0,8.3,272,14.4,0
2022-04-07T03:00,11.4,90,9.8,0,0,0,7.3,261,10.8,0
2022-04-07T04:00,10.7,91,9.3,0,0,0,7.8,248,11.2,0
2022-04-07T05:00,9.9,93,8.7,0,2,0,7.6,239,10.4,0
2022-04-07T06:00,9.9,91,8.5,0,4,3,8.8,192,10.8,0
2022-04-07T07:00,12.2,87,10.1,0,6,47,6.3,121,11.5,146.8
2022-04-07T08:00,15.2,78,11.3,0,16,88,4.4,99,11.5,412.7
2022-04-07T09:00,17.6,70,12,0,25,161,2.9,97,11.9,522.1
2022-04-07T10:00,19.8,63,12.5,0,34,157,3.7,101,13.3,593.6
2022-04-07T11:00,21.4,58,12.7,0,27,196,3.8,107,14.4,636.6
2022-04-07T12:00,22.5,54,12.8,0,25,343,2.3,129,14,493.8
2022-04-07T13:00,23.3,52,12.9,0,42,260,1.5,166,14,452.3
2022-04-07T14:00,23.9,50,12.9,0,28,216,1.9,202,14,591.2
2022-04-07T15:00,23.8,50,12.8,0,26,185,2.3,198,11.5,593.3
2022-04-07T16:00,23.8,50,12.8,0,21,142,2.2,189,9,515.5
2022-04-07T17:00,23.4,53,13.4,0,34,109,1.6,27,2.2,471.6
2022-04-07T18:00,21.7,63,14.3,0,25,45,6.2,21,9,349.7
2022-04-07T19:00,19.2,71,13.8,0,29,3,12,9,19.4,32.7
2022-04-07T20:00,17.3,76,13.1,0,31,0,13.3,358,22.7,0
2022-04-07T21:00,15.6,81,12.4,0,25,0,13.1,351,22,0
2022-04-07T22:00,14.5,84,11.8,0,20,0,12.7,345,21.2,0
2022-04-07T23:00,13.9,85,11.5,0,14,0,11.4,342,19.4,0
2022-04-08T00:00,13.3,88,11.3,0,7,0,10.5,338,18.4,0
2022-04-08T01:00,13,90,11.4,0,5,0,9.2,329,16.9,0
2022-04-08T02:00,12.7,92,11.4,0,5,0,8.7,322,15.8,0
2022-04-08T03:00,12.4,90,10.9,0,0,0,8.9,313,14.4,0
2022-04-08T04:00,12.3,90,10.7,0,1,0,9.1,304,14.8,0
2022-04-08T05:00,12.3,88,10.4,0,1,0,9.8,294,16.2,0
2022-04-08T06:00,12.4,86,10.1,0,0,3,8.7,294,18,0
2022-04-08T07:00,14.3,78,10.5,0,0,48,12,291,22.3,155.2
2022-04-08T08:00,17.6,66,11.2,0,0,92,12,286,25.6,456
2022-04-08T09:00,20.5,57,11.8,0,0,118,13.6,281,29.5,639.6
2022-04-08T10:00,22.9,52,12.5,0,0,135,14.9,278,32.4,749.1
2022-04-08T11:00,24.7,48,13,0,0,145,16.3,275,35.3,810.4
2022-04-08T12:00,25.9,45,13.1,0,0,152,17.3,271,37.8,841.3
2022-04-08T13:00,26.6,43,13,0,0,152,18.4,269,38.5,849.8
2022-04-08T14:00,26.9,42,13,0,0,147,18.4,268,36.7,840.3
2022-04-08T15:00,26.6,44,13.3,0,0,136,18,270,34.9,812.8
2022-04-08T16:00,26.1,48,14.1,0,0,119,16.2,274,30.2,757.4
2022-04-08T17:00,24.9,55,15.1,0,0,94,14.2,279,25.6,656.4
2022-04-08T18:00,22.8,60,14.6,0,0,53,12.7,285,24.1,478.6
2022-04-08T19:00,20.9,64,13.7,0,0,4,14.7,287,26.6,52.2
2022-04-08T20:00,19.7,65,12.8,0,0,0,17.1,288,29.9,0
2022-04-08T21:00,18.7,65,11.9,0,0,0,17.8,288,31.3,0
2022-04-08T22:00,17.8,66,11.2,0,0,0,17.5,284,31.3,0
2022-04-08T23:00,17,67,10.8,0,0,0,17.2,281,30.6,0
2022-04-09T00:00,16.5,68,10.5,0,0,0,17.2,280,29.5,0
2022-04-09T01:00,16,69,10.4,0,0,0,16.8,280,28.1,0
2022-04-09T02:00,15.6,72,10.5,0,0,0,16.1,280,25.6,0
2022-04-09T03:00,15.7,66,9.5,0,0,0,15.2,275,27,0
2022-04-09T04:00,15.5,68,9.6,0,0,0,14.1,273,24.5,0
2022-04-09T05:00,15.1,70,9.7,0,0,0,13,273,22.7,0
2022-04-09T06:00,14.7,73,9.9,0,0,3,11.9,273,23,0
2022-04-09T07:00,16,71,10.8,0,0,50,14.2,277,26.6,188.1
2022-04-09T08:00,18.7,64,11.8,0,0,92,14.1,276,28.8,476.6
2022-04-09T09:00,21.6,56,12.4,0,3,118,14.4,271,31.3,659.7
2022-04-09T10:00,24,49,12.6,0,18,137,14.8,266,32.8,759.9
2022-04-09T11:00,25.8,44,12.5,0,29,147,14.9,262,34.2,816.2
2022-04-09T12:00,27,40,12.2,0,29,154,14.9,262,34.6,853.7
2022-04-09T13:00,27.5,37,11.6,0,29,265,15.2,266,34.2,764.7
2022-04-09T14:00,27.7,35,10.9,0,30,284,15.5,269,33.1,608.6
2022-04-09T15:00,27.4,37,11.3,0,25,196,15.5,271,29.9,616.4
2022-04-09T16:00,26.9,41,12.7,0,30,146,12.8,281,24.1,671
2022-04-09T17:00,25.5,49,13.9,0,30,130,11.1,295,20.2,559.3
2022-04-09T18:00,23.3,53,13.2,0,30,76,9.7,312,19.8,262.4
2022-04-09T19:00,21.6,54,12,0,30,5,11.5,311,22,12
2022-04-09T20:00,20.6,55,11.4,0,30,0,13.3,308,24.5,0
2022-04-09T21:00,19.8,57,11.2,0,29,0,15.7,307,28.1,0
2022-04-09T22:00,18.8,61,11.1,0,27,0,16.4,303,28.1,0
2022-04-09T23:00,18,64,11.1,0,28,0,16.9,304,28.8,0
2022-04-10T00:00,17,69,11.2,0,27,0,16.7,303,28.8,0
2022-04-10T01:00,16.4,74,11.7,0,28,0,16.2,302,28.4,0
2022-04-10T02:00,15.8,79,12.2,0,29,0,15.2,301,27,0
2022-04-10T03:00,15.8,83,12.9,0,29,0,14,299,24.8,0
2022-04-10T04:00,15.7,86,13.3,0,27,0,13.5,295,23.8,0
2022-04-10T05:00,15.5,88,13.5,0,28,0,13.2,296,22.7,0
2022-04-10T06:00,15.6,88,13.6,0,30,4,10.7,312,22.3,0
2022-04-10T07:00,16.8,83,14,0,30,73,12.7,313,24.1,44.2
2022-04-10T08:00,18.6,77,14.4,0,30,154,13.8,303,27.7,93.2
2022-04-10T09:00,20.6,69,14.8,0,30,258,14.8,293,30.6,141.1
2022-04-10T10:00,22.4,64,15.2,0,30,314,13.8,285,30.6,216.8
2022-04-10T11:00,24,59,15.5,0,31,387,13.6,282,31,255.5
2022-04-10T12:00,24.9,57,15.7,0,38,416,12.8,281,30.6,202.8
2022-04-10T13:00,26.2,53,15.8,0,41,326,12.6,283,31,289.3
2022-04-10T14:00,26.9,51,15.8,0,32,269,12.4,278,31,483.1
2022-04-10T15:00,26.4,52,15.7,0,29,253,12.3,277,26.3,511.6
2022-04-10T16:00,26.3,52,15.7,0,16,181,12.4,280,24.5,503.5
2022-04-10T17:00,25.7,58,16.7,0,5,98,9.7,292,19.1,538.8
2022-04-10T18:00,23.8,65,16.7,0,3,53,7.2,307,16.6,471.7
2022-04-10T19:00,21.7,71,16.3,0,0,5,9.2,309,19.8,58.2
2022-04-10T20:00,20.6,75,16.1,0,0,0,11.5,309,22.3,0
2022-04-10T21:00,19.8,78,16,0,0,0,13.7,305,24.8,0
2022-04-10T22:00,19,82,15.9,0,0,0,14,299,25.2,0
2022-04-10T23:00,18.3,86,15.8,0,0,0,12.9,297,23.4,0
2022-04-11T00:00,17.7,88,15.7,0,0,0,13,294,22.3,0
2022-04-11T01:00,17.1,91,15.6,0,2,0,13.1,291,21.2,0
2022-04-11T02:00,16.7,92,15.4,0,0,0,12.7,285,20.5,0
2022-04-11T03:00,16.1,91,14.6,0,0,0,11.4,281,19.8,0
2022-04-11T04:00,15.8,91,14.4,0,0,0,10.2,278,17.6,0
2022-04-11T05:00,15.7,91,14.3,0,0,0,9.8,276,16.6,0
2022-04-11T06:00,15.5,92,14.2,0,0,4,8.1,283,16.6,0
2022-04-11T07:00,17.1,88,15.1,0,0,51,9.8,278,20.9,181.8
2022-04-11T08:00,20.8,74,16,0,0,93,9,270,22,466.5
2022-04-11T09:00,23.9,64,16.6,0,0,118,9.1,263,23.4,642.6
2022-04-11T10:00,26.3,56,16.8,0,0,136,9.6,250,24.8,742.9
2022-04-11T11:00,28.1,50,16.8,0,0,147,10.6,235,27,798.3
2022-04-11T12:00,29.1,48,17,0,0,153,10.9,224,27.4,826.3
2022-04-11T13:00,29.8,46,17,0,0,153,9.7,228,25.6,833.2
2022-04-11T14:00,30.2,44,16.7,0,0,148,8.3,236,22.3,822.2
2022-04-11T15:00,30.1,44,16.5,0,0,137,8.4,245,19.1,792.8
2022-04-11T16:00,29.8,45,16.7,0,0,120,8.8,251,17.6,739.5
2022-04-11T17:00,28.9,54,18.5,0,0,94,6.2,260,11.9,642.7
2022-04-11T18:00,27,60,18.4,0,0,54,7.6,278,11.5,471.7
2022-04-11T19:00,24.5,66,17.7,0,1,6,9,307,14.8,60.9
2022-04-11T20:00,23,69,17,0,0,0,9.2,315,16.2,0
2022-04-11T21:00,22,71,16.5,0,0,0,9.4,310,15.8,0
2022-04-11T22:00,21,73,16.1,0,0,0,9.8,306,15.8,0
2022-04-11T23:00,20.2,74,15.5,0,0,0,11.5,309,16.6,0
2022-04-12T00:00,19.7,75,15,0,4,0,12.2,304,17.6,0
2022-04-12T01:00,19.2,75,14.8,0,25,0,12.2,294,18.4,0
2022-04-12T02:00,18.8,78,14.9,0,28,0,13.3,289,18.7,0
2022-04-12T03:00,19,78,15.1,0,28,0,13.6,287,23.4,0
2022-04-12T04:00,18.8,79,15,0,8,0,12.5,288,22,0
2022-04-12T05:00,18.4,81,15.2,0,0,0,11.5,284,20.2,0
2022-04-12T06:00,18.1,85,15.5,0,7,5,7.6,295,18,0
2022-04-12T07:00,19.4,84,16.7,0,17,53,9.4,288,19.8,180
2022-04-12T08:00,22.5,74,17.7,0,7,98,8,260,21.6,454.9
2022-04-12T09:00,25,67,18.4,0,7,121,8,252,22.7,624.1
2022-04-12T10:00,27.3,59,18.7,0,21,138,8.3,252,22.3,728.7
2022-04-12T11:00,29.1,53,18.6,0,15,149,7.2,233,21.6,784.7
2022-04-12T12:00,30.2,49,18.3,0,31,159,8.6,180,25.6,814.8
2022-04-12T13:00,30.2,47,17.7,0,40,210,10,154,20.2,729.5
2022-04-12T14:00,29.6,46,16.6,0.2,59,176,11.1,115,21.6,579.2
2022-04-12T15:00,27.4,55,17.6,0,66,161,20.2,74,41.8,460.1
2022-04-12T16:00,23.4,62,15.8,0,61,132,25.6,64,46.4,368.2
2022-04-12T17:00,20.2,65,13.3,0,49,117,24.3,63,44.3,269.4
2022-04-12T18:00,17.8,66,11.3,0,50,67,23.3,63,46.8,111.2
2022-04-12T19:00,15.8,69,10.1,0,54,4,24.5,66,47.2,5.2
2022-04-12T20:00,14.2,72,9.3,0,55,0,23.2,66,43.9,0
2022-04-12T21:00,13.5,73,8.8,0,63,0,22.9,64,40.3,0
2022-04-12T22:00,13,75,8.7,0,78,0,21.4,61,37.1,0
2022-04-12T23:00,12.8,77,8.8,0,100,0,20.3,63,34.2,0
2022-04-13T00:00,12.6,78,8.9,0,100,0,20.3,65,34.2,0
2022-04-13T01:00,12.4,79,8.9,0,100,0,20.3,60,34.9,0
2022-04-13T02:00,12.2,80,8.9,0,100,0,20.2,59,35.3,0
2022-04-13T03:00,11.6,80,8.4,0.5,100,0,21.3,60,38.2,0
2022-04-13T04:00,11.3,84,8.6,0.7,100,0,21,59,38.5,0
2022-04-13T05:00,11,85,8.6,1.1,88,0,20.6,57,37.8,0
2022-04-13T06:00,10.6,88,8.7,1.5,93,3,18.2,60,36.7,0
2022-04-13T07:00,10.8,87,8.8,1.8,90,30,16.6,51,37.4,0
2022-04-13T08:00,10.9,87,8.8,1.6,94,53,14.5,46,38.5,0
2022-04-13T09:00,11,89,9.3,1.5,100,42,18.7,40,37.1,0
2022-04-13T10:00,11.5,90,9.8,1.5,100,114,18.6,49,35.6,1.2
2022-04-13T11:00,11.7,90,10.1,1.8,100,116,22.7,57,37.4,4
2022-04-13T12:00,11.7,91,10.3,2.1,100,88,22.2,58,35.6,1.8
2022-04-13T13:00,12,90,10.4,1.9,100,139,21.2,58,42.5,10.4
2022-04-13T14:00,11.7,91,10.3,2.1,100,72,19.3,61,40.3,10.8
2022-04-13T15:00,11.2,89,9.4,2.2,100,51,21.3,60,38.2,0.3
2022-04-13T16:00,10.9,88,9,1.9,91,80,21.6,60,40.3,0.7
2022-04-13T17:00,10.3,89,8.5,1.3,91,34,22.1,68,40,0
2022-04-13T18:00,10,89,8.3,0.9,90,13,16.6,72,37.1,0
2022-04-13T19:00,9.8,89,8.2,0.8,84,1,16.5,67,32.4,0
2022-04-13T20:00,9.8,90,8.2,0.5,40,0,16.6,72,32,0
2022-04-13T21:00,9.7,90,8.1,0.2,45,0,16,81,30.6,0
2022-04-13T22:00,9.7,89,8,0.1,33,0,15.9,84,27.7,0
2022-04-13T23:00,9.8,89,8,0,33,0,16.6,88,26.3,0
2022-04-14T00:00,9.6,89,7.9,0,28,0,15.5,86,27.4,0
2022-04-14T01:00,9.5,89,7.8,0,8,0,14.5,83,29.5,0
2022-04-14T02:00,9.8,88,7.9,0,3,0,15.2,85,32,0
2022-04-14T03:00,9.4,89,7.7,0,9,0,16.6,90,30.2,0
2022-04-14T04:00,9.4,90,7.9,0,27,0,18,91,32.4,0
2022-04-14T05:00,9.7,91,8.3,0,91,0,18.4,87,33.5,0
2022-04-14T06:00,9.8,93,8.7,0,76,5,15.1,91,34.6,0
2022-04-14T07:00,10.8,92,9.5,0,84,42,19,71,32,68.8
2022-04-14T08:00,12.5,84,9.9,0,91,120,22.4,53,42.1,265.2
2022-04-14T09:00,13.9,79,10.4,0,90,262,19.5,62,42.8,272.1
2022-04-14T10:00,15.4,75,10.9,0,90,300,18.7,65,42.1,207.5
2022-04-14T11:00,16.4,71,11.1,0,90,317,20,52,40.7,228.1
2022-04-14T12:00,17.6,67,11.4,0,93,296,17.6,62,41,271.8
2022-04-14T13:00,18,65,11.4,0,90,236,18.8,73,40,335.1
2022-04-14T14:00,18.2,65,11.4,0,100,281,20.4,69,39.2,263.9
2022-04-14T15:00,17.6,65,10.9,0,74,210,18.5,66,36,127.1
2022-04-14T16:00,17,66,10.7,0,86,175,18.4,64,35.6,40
2022-04-14T17:00,16.1,69,10.5,0,100,110,18.6,58,32.8,29.3
2022-04-14T18:00,15,71,9.8,0,74,55,15.5,65,34.6,16.6
2022-04-14T19:00,13.9,73,9.1,0,58,5,13.9,65,31.3,0
2022-04-14T20:00,12.9,76,8.8,0,67,0,12.8,68,27,0
2022-04-14T21:00,12.1,79,8.6,0,35,0,9.6,77,23,0
2022-04-14T22:00,11.6,81,8.5,0,52,0,11.3,68,23.4,0
2022-04-14T23:00,11.3,82,8.4,0,52,0,13.6,58,25.2,0
2022-04-15T00:00,11,83,8.2,0,44,0,12.4,68,25.6,0
2022-04-15T01:00,10.9,82,7.9,0,65,0,13.4,76,26.6,0
2022-04-15T02:00,10.6,81,7.4,0,80,0,13.7,76,28.1,0
2022-04-15T03:00,10.6,77,6.7,0,71,0,15,73,28.1,0
2022-04-15T04:00,10.7,72,5.9,0,50,0,16.3,72,30.2,0
2022-04-15T05:00,10.5,70,5.3,0,48,0,16.1,66,28.4,0
2022-04-15T06:00,10.2,71,5.2,0,30,6,13.9,69,27.4,0
2022-04-15T07:00,10.8,72,6.1,0,49,57,12.9,67,27.4,181.2
2022-04-15T08:00,12.3,67,6.3,0,44,120,14.7,65,32.8,398.8
2022-04-15T09:00,14,61,6.5,0,55,204,16.4,61,36.7,435.1
2022-04-15T10:00,15.6,55,6.6,0,51,188,17.9,65,39.2,548.9
2022-04-15T11:00,16.9,50,6.4,0,48,314,18.3,58,39.2,565.6
2022-04-15T12:00,17.7,45,5.6,0,34,369,18.4,55,40.3,403.8
2022-04-15T13:00,18.2,40,4.5,0,29,386,18.9,55,41.4,326
2022-04-15T14:00,18.5,38,3.9,0,18,283,19.5,56,41.8,452.5
2022-04-15T15:00,17.8,38,3.3,0,35,224,18.9,55,38.5,624.9
2022-04-15T16:00,17.1,39,3.1,0,60,209,18.1,55,35.3,566.3
2022-04-15T17:00,16.2,44,3.9,0,79,161,15.6,52,28.4,385.9
2022-04-15T18:00,14.8,47,3.5,0,89,68,13.4,59,27.4,175
2022-04-15T19:00,13.7,48,2.9,0,88,6,12.7,61,25.6,12.5
2022-04-15T20:00,12.8,51,2.8,0,89,0,10.5,63,21.6,0
2022-04-15T21:00,12.1,53,2.9,0,89,0,7.3,70,14.8,0
2022-04-15T22:00,11.6,57,3.3,0,88,0,7.8,77,11.2,0
2022-04-15T23:00,10.9,61,3.6,0,89,0,7.2,72,11.5,0
2022-04-16T00:00,10.2,64,3.8,0,88,0,8.1,77,11.9,0
2022-04-16T01:00,10.1,65,3.7,0,80,0,11.7,72,15.1,0
2022-04-16T02:00,10,64,3.6,0,85,0,11.8,67,16.9,0
2022-04-16T03:00,9.6,61,2.4,0,51,0,9.5,65,16.6,0
2022-04-16T04:00,8.7,66,2.8,0,71,0,8.7,66,14.8,0
2022-04-16T05:00,8.2,71,3.3,0,80,0,7.9,66,13.3,0
2022-04-16T06:00,7.7,78,4.2,0,8,7,7.5,73,13.3,0
2022-04-16T07:00,9.2,78,5.6,0,17,66,8.6,75,17.6,158.5
2022-04-16T08:00,11.5,67,5.6,0,26,104,11,58,24.5,408.8
2022-04-16T09:00,12.8,55,4,0,36,212,12.7,47,27.4,460.1
2022-04-16T10:00,14.1,47,2.9,0,38,270,10.2,42,25.9,461.8
2022-04-16T11:00,15.1,43,2.4,0,33,306,10,38,24.5,531
2022-04-16T12:00,15.6,41,2.2,0,33,410,9.4,32,22.7,409.8
2022-04-16T13:00,16,40,2.3,0,49,418,8.9,27,20.5,253.4
2022-04-16T14:00,16.4,39,2.4,0,61,394,8,36,19.8,272.8
2022-04-16T15:00,16.6,38,2.1,0,74,341,7.6,45,19.1,297.7
2022-04-16T16:00,16.2,38,1.7,0,85,257,8.5,36,18,215
2022-04-16T17:00,15.4,44,3.2,0,86,143,8.7,24,15.5,86.5
2022-04-16T18:00,14.3,49,3.8,0,77,52,7.8,13,15.1,16.7
2022-04-16T19:00,12.9,52,3.4,0,76,5,9,360,16.2,0
2022-04-16T20:00,11.8,55,3.1,0,43,0,9.6,347,15.8,0
2022-04-16T21:00,10.4,61,3.2,0,36,0,6.5,341,11.2,0
2022-04-16T22:00,9.2,67,3.5,0,30,0,6.8,335,10.8,0
2022-04-16T23:00,8.4,72,3.7,0,20,0,6.6,319,10.4,0
2022-04-17T00:00,7.7,78,4,0,12,0,8.6,303,10.1,0
2022-04-17T01:00,6.7,85,4.3,0,5,0,8.4,295,10.8,0
2022-04-17T02:00,5.7,88,3.9,0,15,0,9,286,10.4,0
2022-04-17T03:00,4.8,91,3.4,0,1,0,9.4,277,10.8,0
2022-04-17T04:00,4.5,91,3.2,0,1,0,9.4,274,10.8,0
2022-04-17T05:00,4.2,92,2.9,0,0,0,9.4,268,11.2,0
2022-04-17T06:00,4.1,93,3,0,0,7,7.2,273,9.4,0
2022-04-17T07:00,8.2,83,5.5,0,0,61,3.6,315,11.2,232
2022-04-17T08:00,12.2,65,5.7,0,2,102,2.6,304,11.9,526.5
2022-04-17T09:00,14.5,46,3.1,0,5,126,2.8,310,13,698.9
2022-04-17T10:00,15.9,40,2.4,0,5,148,3.1,306,16.2,786.6
2022-04-17T11:00,17.1,37,2.2,0,26,155,5.9,313,19.4,839.5
2022-04-17T12:00,17.9,35,2.1,0,28,177,7.9,309,21.6,839.1
2022-04-17T13:00,18.5,34,2.2,0,30,216,7.6,315,23,790.5
2022-04-17T14:00,18.8,33,2.2,0,30,219,7.1,319,22.7,772.3
2022-04-17T15:00,18.4,33,1.9,0,32,328,8.9,310,20.5,501.3
2022-04-17T16:00,18,35,2.3,0,70,248,10,308,20.2,193.2
2022-04-17T17:00,17.4,41,4.1,0,82,173,8.3,304,15.1,146.2
2022-04-17T18:00,16.1,49,5.4,0,80,55,6.4,333,10.8,81.8
2022-04-17T19:00,14.6,55,5.7,0,83,5,9.1,342,12.6,8.7
2022-04-17T20:00,13.9,59,6,0,88,0,10.1,333,14.4,0
2022-04-17T21:00,13.3,62,6.2,0,87,0,10.4,326,15.5,0
2022-04-17T22:00,12.9,63,6.1,0,89,0,10.2,318,17.6,0
2022-04-17T23:00,12.5,64,5.9,0,89,0,9.9,316,18,0
2022-04-18T00:00,12.4,64,5.7,0,89,0,10,311,18,0
2022-04-18T01:00,12.2,64,5.6,0,89,0,10.2,302,17.3,0
2022-04-18T02:00,12.1,66,5.8,0,90,0,9.9,289,15.5,0
2022-04-18T03:00,12,65,5.7,0,83,0,7.9,286,14,0
2022-04-18T04:00,11.9,67,6,0,82,0,7.1,294,12.2,0
2022-04-18T05:00,11.7,69,6.2,0,83,0,7.9,300,13.7,0
2022-04-18T06:00,11.7,71,6.7,0,86,3,8,306,13.3,0
2022-04-18T07:00,12.1,75,7.8,0,65,47,7.7,307,13.7,0
2022-04-18T08:00,13.7,69,8.2,0,59,130,6.4,297,15.8,28.7
2022-04-18T09:00,16,62,8.8,0,36,193,6.4,286,19.8,258.8
2022-04-18T10:00,17.7,57,9,0,45,168,5.8,270,20.2,566.9
2022-04-18T11:00,18.9,49,7.9,0,36,166,3.4,238,18.4,744.7
2022-04-18T12:00,19.5,43,6.7,0,14,231,2,225,18.4,683.2
2022-04-18T13:00,19.9,42,6.6,0,57,199,4.4,215,19.8,563.5
2022-04-18T14:00,19.5,44,6.9,0,57,265,5.7,215,16.2,267.6
2022-04-18T15:00,20.1,43,7,0,54,252,6.8,212,15.1,51.9
2022-04-18T16:00,20.1,44,7.3,0,41,209,6.5,214,14,136
2022-04-18T17:00,19.7,51,9.3,0,30,117,3.6,225,7.6,126.8
2022-04-18T18:00,18.6,67,12.3,0,34,53,3.8,221,6.1,171.3
2022-04-18T19:00,16.5,67,10.3,0,9,6,4.1,315,9,48
2022-04-18T20:00,14.7,73,9.9,0,4,0,8.2,308,11.9,0
2022-04-18T21:00,13.7,76,9.4,0,12,0,6.9,309,14.8,0
2022-04-18T22:00,12.9,77,9.1,0,12,0,7.2,307,15.8,0
2022-04-18T23:00,12.5,79,8.9,0,20,0,6.8,302,16.2,0
2022-04-19T00:00,12,81,8.8,0,24,0,6.7,306,15.5,0
2022-04-19T01:00,11.8,82,8.9,0,24,0,6.3,301,14,0
2022-04-19T02:00,11.3,86,9.1,0,0,0,5.6,297,11.9,0
2022-04-19T03:00,10.4,91,8.9,0,8,0,7.9,294,9,0
2022-04-19T04:00,11,86,8.8,0,21,0,5.8,292,6.8,0
2022-04-19T05:00,11.3,86,9,0,16,0,5.1,266,6.1,0
2022-04-19T06:00,11.6,86,9.3,0,14,8,2.9,300,4.3,0
2022-04-19T07:00,12.7,91,11.4,0,13,64,0.5,315,8.3,176.5
2022-04-19T08:00,16.2,73,11.5,0,13,114,1.6,117,9,411.8
2022-04-19T09:00,18.9,59,10.7,0,16,130,2.6,74,10.4,594.4
2022-04-19T10:00,20.2,49,9,0,37,145,3.2,63,11.5,749.8
2022-04-19T11:00,20.5,46,8.5,0,31,225,2.9,60,11.5,605.5
2022-04-19T12:00,20.9,45,8.4,0,37,256,2.5,82,13.7,407.3
2022-04-19T13:00,21.3,43,8.3,0,29,165,1.8,101,15.8,493.4
2022-04-19T14:00,21.5,42,8.1,0,29,193,2.1,121,16.9,583.8
